,urn,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype,decade
1080,URN:NBN:no-nb_digibok_2015022308055,Målselvmat : tradisjoner og oppskrifter,"Løvhaug , Hans Olav",oai:nb.bibsys.no:999607287834702202,1ec56e7d88d5ddb420e2dcb9bbecc937,,,19950101,1995,Kommunen,nob,tradisjonsmat / mattradisjoner / tradisjoner / mat / oppskrifter / kokebøker / julemat / høytider / grøt / graut / øl / målselv / baking / kjøttlefser / flatbrød / takkebakst,,,Uklassifisert,digibok,1990
1081,URN:NBN:no-nb_digibok_2016072948185,Søtt og sunt : gaver fra kjøkkenet,"Wethe , Inger / Grønvold , Svein",oai:nb.bibsys.no:990502895784702202,b7689cfb06460d5b6cf658c963b81389,8252928684,Oslo,20050101,2005,Landbruksforl.,nob,Foods / Pickles / Bakery products / Fruits / Soft fruits / Edible fungi / Herbaceous plants / kokebøker / matlaging / gaver,641.5,,Faglitteratur,digibok,2000
1082,URN:NBN:no-nb_digibok_2020111907611,Noe godt hver dag,"Viestad , Andreas / Randem , Mette",oai:nb.bibsys.no:991321024204702202,f79267b2f55fb0a12d21430970d2d850,,[Oslo],20130101,2013,Cappelen Damm,nob,oppskrifter / matlaging / kokebøker,641.5 / 641.5,,Faglitteratur,digibok,2010
1083,URN:NBN:no-nb_digibok_2010081803036,Mat hver dag : oppskriftssamling,"Thommessen , Maria / Rakke , Nina Johanne / Friberg , Jan",oai:nb.bibsys.no:999515331004702202,ccdcbde2ae2b2b466f32ce30e5b92b3e,8250816064,[Oslo],19950101,1995,NKS-forl.,nob,Cookery / kokebøker / kost / spesialkost / oppskrifter / diett / kosthold / dietetikk / ernæring / matlaging,641.5,,Faglitteratur,digibok,1990
1084,URN:NBN:no-nb_digibok_2014033148064,Svinekjøtt,"Jebsen , Hans / Øgaard , Cecilia / Opeide , Gunnar",oai:nb.bibsys.no:998720240674702202,039e35531fec64352544d4c659f35ebb,8205165149,Oslo,19850101,1985,Gyldendal,nob / eng,kokebøker / matlaging,641.66,,Faglitteratur,digibok,1980
1085,URN:NBN:no-nb_digibok_2011042908056,Damms norsk[e] kokebok : mer enn 1250 velprøvde oppskrifter for det norske kjøkken,"Strømstad , Aase",oai:nb.bibsys.no:990411723534702202,8a4a3d878f9e1ff1da2de49d86489210,8204096550,Oslo,20040101,2004,Damm,nob,kokebøker / matlaging / matoppskrifter,641.5,,Faglitteratur,digibok,2000
1086,URN:NBN:no-nb_digibok_2014062307165,"Gode pastaretter : småretter, supper og hovedretter","Hovig , Ingrid Espelid / Crælius , Anna",oai:nb.bibsys.no:998900114354702202,8364e4e8a859bfa0a56c03ab2b3ca217,8252516270 / 8205177465,Oslo,19890101,1989,Gyldendal,nob / ger,kokebøker,641.82,,Faglitteratur,digibok,1980
1087,URN:NBN:no-nb_digibok_2011021803003,Barnas sirkuskaker,"Heiberg , Morten / Odgård Iversen , Bo / Muri , Beate / Heiberg , Fredrikke",oai:nb.bibsys.no:990806807204702202,a8c29bd00bfc9643b190d517b3256499,,[Oslo],20080101,2008,Schibsted,nob / dan,Kokebøker / kaker / barn / baking,641.865,,Faglitteratur,digibok,2000
1088,URN:NBN:no-nb_digibok_2013062438211,Matskribenten Erik Halvorsens beste : artikler fra Bergens tidende,"Halvorsen , Erik / Brødreskift , Thor",oai:nb.bibsys.no:990408326514702202,cfc4181689b2fdde348c26ed6f5c2fdb,8299687500,[Bergen],20040101,2004,Salt i grøten forl.,nob,kokebøker / matoppskrifter,641.5,,Faglitteratur,digibok,2000
1089,URN:NBN:no-nb_digibok_2016072048106,Smak av sommer,"Lawson , Nigella / Tinslay , Petrina / Bølgen , Tordis / Jahr , Mette Cathrine",oai:nb.bibsys.no:990306812514702202,39943e864079505883ce64fe12611d77,8202216443,Oslo,20030101,2003,Cappelen,nob,matoppskrifter / kokebøker,641.56,,Faglitteratur,digibok,2000
1090,URN:NBN:no-nb_digibok_2014111948003,Mat for ølvenner,"Parmann , Georg",oai:nb.bibsys.no:998721443214702202,22ccc793fe0a16ecd7efa754ffdbe87d,8258804472,Oslo,19870101,1987,Aventura,nob,Norway / Food / kokebøker / oppskrifter / öl / kokeböker,641.62,,Faglitteratur,digibok,1980
1091,URN:NBN:no-nb_digibok_2018073048193,Gamle matoppskrifter og matskikkar frå Valle,,oai:nb.bibsys.no:998320035904702202,7581c4581fdb5ee58c4dd961c50e6e24,,,19820101,1982,[Valle bondekvinnelag],nno,norsk / mat / matlaging / setesdal,641.5,,Faglitteratur,digibok,1980
1092,URN:NBN:no-nb_digibok_2015082548190,Gris - helt enkelt,"Gabrielsen , Endre / Misje , Knut-Espen / Randem , Mette",oai:nb.bibsys.no:990614776724702202,c3c0a3810b6768f5c86577b9a6f08fde,8276834205,Oslo,20060101,2006,Boksenteret,nob,matlaging / svinekjøtt / kokebøker / gris,641.664,,Faglitteratur,digibok,2000
1093,URN:NBN:no-nb_digibok_2020091607618,Vilt og velsmakende,"Bakken , Brith",oai:nb.bibsys.no:990924244574702202,797a19df50609fa3258708d2a1ebac25,,Oslo,20100101,2010,Schibsted,nob,kokebøker / oppskrifter,641.69,,Faglitteratur,digibok,2010
1094,URN:NBN:no-nb_digibok_2016011948069,Sansenes spiskammer,"Algotson , Stina / Kristoffersen , Trond / Öström , Åsa / Hemmer , Kirsten Jannike / Vedum , Trygve Slagsvold / Huurneman ,  Roelof / Alfredsson , Karin",oai:nb.bibsys.no:991308066094702202,3c4f15c3cf30de1b8f6e44c322ba3d7f,,[Oslo],20130101,2013,Pedagogisk forum,nob / swe,"Food habits / Education, Preschool / Food / Children / mat / sanser / smak / lukt / hørsel / følelse / syn / saperemetoden / barn / sanseopplevelser / matlaging / barnehager / aktiviteter / utforsking / kokebøker",641.5 / 641.5123 / 573.8 / 641.5622 / 641.512,,Faglitteratur,digibok,2010
1095,URN:NBN:no-nb_digibok_2016062748180,Supper,"Jebsen , Hans / Paulsen , Inger Marie",oai:nb.bibsys.no:998620720694702202,f00d9822ae1833253612990381403980,8205162840,Oslo,19860101,1986,Gyldendal,nob / eng,,641.81,,Faglitteratur,digibok,1980
1096,URN:NBN:no-nb_digibok_2013061906052,Smalahove,"Tveit , Norvald / Kvåle , Ivar",oai:nb.bibsys.no:999430358724702202,12c3039cfe18b86bb71b573a697c3b22,8252144012,,19940101,1994,Samlaget,nno,Mattradisjoner / mat / vestlandet / tradisjoner / etnologi / sau / får / matlaging / matskikker / norge / norsk / kjøttretter / kokebøker / kulturhistorie / norske / voss,641.59481,,Faglitteratur,digibok,1990
1097,URN:NBN:no-nb_digibok_2014103007504,Lett å lage!,"Dupleix , Jill / Jahr , Mette-Cathrine",oai:nb.bibsys.no:990416800814702202,ebebf20a4cac80b90a08cf088826fd5e,8202237580 / 8252552986,Oslo,20040101,2004,Cappelen,nob / eng,matlaging / kokebøker / oppskrifter,641.5,,Faglitteratur,digibok,2000
1098,URN:NBN:no-nb_digibok_2011021403023,Meze : en kulinarisk oppdagelsesreise,"Le Blanc , Beverly / Myhr , Eirik",oai:nb.bibsys.no:990936001274702202,c2f39f18875d105ad74686c801a8db01,,,20090101,2009,Spektrum,nob / eng,meze / småretter / kokebøker,641.596,,Faglitteratur,digibok,2000
1099,URN:NBN:no-nb_digibok_2012121038116,Med smak av Japan,"Lundblad , Joakim / Ehrs , Bruno / Hermelin , Dag / Høydalsnes , Ann",oai:nb.bibsys.no:990605373374702202,ce3c7ad869277337c9456237678dea07,8245807567,Oslo,20060101,2006,Orion,nob / swe,japan / kokebøker,641.5952,,Faglitteratur,digibok,2000
1100,URN:NBN:no-nb_digibok_2015082448016,Velsmakende kaker og brød : enkle oppskrifter på god bakst av alle slag,"Collister , Linda / Tjørve , Irene Inman / Lyngstad , Oddrun",oai:nb.bibsys.no:990603736954702202,0932a3f326f74616093a94c86b4f9053,8205346143,[Oslo],20060101,2006,Gyldendal,nob / eng,kokebøker,641.815,,Faglitteratur,digibok,2000
1101,URN:NBN:no-nb_digibok_2016100508001,Naturlægens kokebok : mat som ernæring og medicin,"Olvik , O.",oai:nb.bibsys.no:990100850254702202,c9a276ae9990c84db308112bcacced81,,Stord,19120101,1912,Naturlægens,nob,,,,Uklassifisert,digibok,1910
1102,URN:NBN:no-nb_digibok_2010060203020,Vegetarmat til fest,"Johns , Pamela Sheldon / Williams , Chuck / Eskite , Richard / Strømstad , Aase / Wangen , Mette",oai:nb.bibsys.no:999905402604702202,c6715155a927fac5716b7103b07620ad,8276832245,Oslo,19990101,1999,Boksenteret forl.,nob / eng,kokebøker / vegetarkost / vegetarretter / vegetarmat,641.563,,Faglitteratur,digibok,1990
1103,URN:NBN:no-nb_digibok_2016090648022,Montignac-dietten : spis med glede - hold deg slank! : god mat for den vektbevisste,"Montignac , Michel / Erichsen , Dorthe E.",oai:nb.bibsys.no:990601954524702202,b1b879c99f2392de0f5ae3462f1357a5,8202253586,[Oslo],20060101,2006,Cappelen,nob / eng,kokebøker / diett,613.25,,Faglitteratur,digibok,2000
1104,URN:NBN:no-nb_digibok_2013011607270,"Bakerovnen : verne, bygge, bruke","Rønnevig , Else / Torkildsen , Ole Christian / Riddervold , Astri",oai:nb.bibsys.no:991005505764702202,b71877f5bc9c1ef6d253da287200610a,,,20100101,2010,Sprossa,nob,Ovner / Norge / Oppslagsbøker / Bakerovner / Ovner / Baking / Brød / Matlagning / Kulturhistorie / Baking / Matlaging / Murverk / bakarovnar / baking / matlaging / ovnar / bakerovner,641.58 / 641.58,,Faglitteratur,digibok,2010
1105,URN:NBN:no-nb_digibok_2015090348091,Europeiske mesterkokker inviterer til fisk,"Jerman , Gunnar",oai:nb.bibsys.no:990102218674702202,83a9033327fe70c1b732ea04706d0944,8272171120,Oslo,20000101,2000,Index Publ.,nob,kokebøker / fiskekokebøker,641.69,,Faglitteratur,digibok,2000
1106,URN:NBN:no-nb_digibok_2020043048005,Tinas mat : kjøkkenkunnskap med smarte snarveier og mine beste oppskrifter,"Nordström , Tina / Weibull , Lennart / Cederberg , Benny / Høydalsnes , Ann",oai:nb.bibsys.no:999919971395102202,64b8313b4ded16f8650a82386a7974f1,,Oslo,20190101,2019,Gyldendal,nob / swe,,641.5,text,Faglitteratur,digibok,2010
1107,URN:NBN:no-nb_digibok_2009031900064,Kreative matgleder : fra restaurant Trugstad gård,"Haga , Tove / Grønli , Espen",oai:nb.bibsys.no:990222837734702202,2b6ee77412667ff8709575863c50412b,8290823835,,20020101,2002,Kom forl.,nob,kokebøker / matlaging,641.5094822,,Faglitteratur,digibok,2000
1108,URN:NBN:no-nb_digibok_2016102008092,21 kaffebord : nesten 100 lekre kakeoppskrifter,"Östenius , Asta / Øksnevad , Wencke",oai:nb.bibsys.no:990305220564702202,68c179414002089984036b5e2e800ff4,,Oslo,19580101,1958,Cappelen,nob / swe,,641.5,,Faglitteratur,digibok,1950
1109,URN:NBN:no-nb_digibok_2008091600086,Matgleder fra Hordaland,"Schønfelder , Lotte / Danielsen , Eva / Dahl , Gunnar Nagell / Eide , Per",oai:nb.bibsys.no:999821337584702202,b626ad0397a7dea375e000581f33d208,8290823452,,19980101,1998,KOM forl.,nob,norske / kokebøker / hordaland / matlaging,641.594836 / 641.5,,Faglitteratur,digibok,1990
1110,URN:NBN:no-nb_digibok_2015121548039,Tapas & sherry,"Kjær , Rasmus / Øygard , Bente-Lill / Busmann , Jes",oai:nb.bibsys.no:990608823284702202,7974cfea5b7cb5c0cfe441f49d5aa840,8204121822,[Oslo],20060101,2006,Damm,nob / dan,kokebøker,641.22,,Faglitteratur,digibok,2000
1111,URN:NBN:no-nb_digibok_2015010848070,Til bords i Sørøst-Asia : oppskrifter og refleksjoner omkring det sørøstasiatiske kjøkken,"Jue , Joyce / Storsveen , Eva / Barnhurst , Noel / Hovig , Ingrid Espelid",oai:nb.bibsys.no:990114566124702202,de3c5e12d30a763ba645990f805af176,8205276315 / 8252544754,,20010101,2001,Gyldendal fakta,nob / eng,kokekunst / mat / asia / kokebøker,641.5959,,Faglitteratur,digibok,2000
1112,URN:NBN:no-nb_digibok_2016011348051,Oppskriftsboka : matlaging fra a-å,"Ballangrud , Per / Myhrvold , Aslaug Bjørbæk",oai:nb.bibsys.no:990707604704702202,46658137f4b4e2582ccf7407aa052148,,Nesbru,20070101,2007,Vett & viten,nob,kokebøker / oppskriftsbøker / lærebøker / videregående / matlaging,,,Uklassifisert,digibok,2000
1113,URN:NBN:no-nb_digibok_2020032007107,Kylies kjøkken,"Kwong , Kylie / Wallace , Ian / Griffiths , Simon / Tømt , Wenche / Christensen , Ellen",oai:nb.bibsys.no:990412551434702202,0471112a6b1f435f549dc711fdfcc07c,8204097220,[Oslo],20040101,2004,Damm,nob / eng,,641.5,,Faglitteratur,digibok,2000
1114,URN:NBN:no-nb_digibok_2017061608072,50 kalde småretter,"Kuyper , Ben J. / Bjerkebæk , Anny / Grønset , Dineke",oai:nb.bibsys.no:999409890184702202,7be1650cdb256c1539465a2d616a3de4,,Oslo,19690101,1969,Mortensen,nob / dut,,641.5,,Faglitteratur,digibok,1960
1115,URN:NBN:no-nb_digibok_2020120806082,Kylling,"Nordli , Katarina / Flavik , Anne Lise / Rygg , Terje / Larsen , Marion",oai:nb.bibsys.no:990608529504702202,f7df9965a827837d1d385fd27453f6f7,8248207714,Oslo,20060101,2006,Notabene,nob / swe,kokebøker,641.665,,Faglitteratur,digibok,2000
1116,URN:NBN:no-nb_digibok_2011022403013,Solvolds smak,"Solvold , Odd Ivar / Svendsen , Terje",oai:nb.bibsys.no:991012618024702202,088ab35bea098c167e525211d40885dd,,[Oslo],20100101,2010,Cappelen Damm,nob,kokebøker / oppskrifter,641.5,,Faglitteratur,digibok,2010
1117,URN:NBN:no-nb_digibok_2011021603008,Jærkokken,"Grov , Heine / Skrudland , Ingeborg",oai:nb.bibsys.no:990926537744702202,e9dd7b8c47a9163ad7c0bb1e92f57dce,,,20090101,2009,Drivkraft forl.,nno,kokebøker / norge / jæren / matlaging,641.5948342,,Faglitteratur,digibok,2000
1118,URN:NBN:no-nb_digibok_2017092048041,IKEA's kokebok : [en kokebok om svensk og fremmed mat til hverdag og fest],"Butler , Carl / Liseth , Daniel",oai:nb.bibsys.no:998320473174702202,e136c29387e54c74ce673eda3b3ac2d1,,[Slependen],19800101,1980,IKEA,nob / swe,,641.5,,Faglitteratur,digibok,1980
1119,URN:NBN:no-nb_digibok_2012112638079,"Lutefisk : tradisjon, tilberedning, tilbehør","Johansen , Jahn Otto",oai:nb.bibsys.no:990225305334702202,31c634a5a985a1ced1fff9ef2db86ea8,8251204364 / 8249606744,,20020101,2002,Damm,mul / nob / eng,Torsk / Mattradisjoner / lutefisk / fiskeretter / kokebøker / matlaging / kokebok / fisk / mattradisjoner / matkultur / tilberedning,641.39,,Faglitteratur,digibok,2000
1120,URN:NBN:no-nb_digibok_2013022638051,Ingrids kokebok trinn for trinn,"Hovig , Ingrid Espelid",oai:nb.bibsys.no:999323876084702202,8cfb54ec5cc97978a00720854945dbab,,[Oslo],19930101,1993,[Allers],nob,kokebøker,,,Uklassifisert,digibok,1990
1121,URN:NBN:no-nb_digibok_2010042003070,Ginos grønne kjøkken,"Valente , Gino / Utigard , Svein",oai:nb.bibsys.no:999710744104702202,563ee7e3c074084ecfb4dad60e6a6cae,8203221831,Oslo,19970101,1997,Aschehoug,nob,grønnsakretter / supper / sauser / dressinger / desserter / kokebøker / vegetarisk / mat / grønnsaker / matlaging / kokekunst / italia / vegetarkost / vegetarretter,641.5945,,Faglitteratur,digibok,1990
1122,URN:NBN:no-nb_digibok_2010071903054,Butlers lam,"Butler , Carl / Svensson , Knut E. / Karterudseter , Elvy",oai:nb.bibsys.no:999613397484702202,8373b11e5c55d4eeccbb537df77ebb28,8252529585 / 8202159709,[Oslo],19960101,1996,Cappelen,nob / swe,kokebøker / kjøtt,641.66,,Faglitteratur,digibok,1990
1123,URN:NBN:no-nb_digibok_2015050648044,Wokkokeboken,"Steer , Gina / Skålid , Jon Olav / Garlick , Ian",oai:nb.bibsys.no:990204618444702202,bb7cad024a43d12a668764f3413c8fc5,8252544770 / 8251619009,[Oslo],20020101,2002,Schibsted,nob / eng,kokebøker / oppskrifter / wok / matlaging,641.58,,Faglitteratur,digibok,2000
1124,URN:NBN:no-nb_digibok_2018020548068,Perfekt tapas,"Harding , Justine / Øygard , Bente-Lill",oai:nb.bibsys.no:991327492704702202,14d1bd0f98738324c25ac8afba9861ed,,[Oslo],20130101,2013,Spektrum,nob / eng,kokebøker / småretter / spania,641.81,,Faglitteratur,digibok,2010
1125,URN:NBN:no-nb_digibok_2016030248120,"Bakt i ovnen : paiene, kakene og brødene du bare må ha","Price , Jane / Fowler , Jared / Høydalsnes , Ann",oai:nb.bibsys.no:990827136774702202,6cb27ec13faeffbde381628c893c161b,,[Oslo],20080101,2008,Spektrum,nob / eng,,641.815 / 641.5,,Faglitteratur,digibok,2000
1126,URN:NBN:no-nb_digibok_2008102800074,Viking cookbook,"Bloch-Nakkerud , Tom / Hansson , Lennart",oai:nb.bibsys.no:990011041364702202,6a696e6d450e7c81df4ac6ed62c03cc1,8204064950,,20000101,2000,Egmont bøker Fredhøi,eng / nob,Vikingtiden / Vikinger / kokebøker / matoppskrifter / vikinger,641.59481,,Faglitteratur,digibok,2000
1127,URN:NBN:no-nb_digibok_2012111607008,The Flying Culinary Circus,"Eriksson , Ingvar / Fandango , Sigurd",oai:nb.bibsys.no:991127010784702202,6496563bba6206a487b66358bfd619ed,,Oslo,20110101,2011,Press,nob,kokebøker / matlaging,641.5,,Faglitteratur,digibok,2010
1128,URN:NBN:no-nb_digibok_2010061403045,Fra bambusskudd til gurkemeie : på oppdagelsesferd i innvandrerbutikkene,"Lodding , Sissel Keyn",oai:nb.bibsys.no:999608098484702202,28b622de56d044a8ac972888a6e7182f,8252544789 / 8203221424,Oslo,19960101,1996,Aschehoug,nob,Food preparation / Cooking / Household / matkultur / kokebøker / internasjonal / matlaging / innvandrermatmarokko / pakistan / tyrkia / hellas / polen / ungarn / latin-amerika / innvandrere,641.59,,Faglitteratur,digibok,1990
1129,URN:NBN:no-nb_digibok_2014062307249,Supermat,"Berge , Trine / Langhelle , May B. (May Bente) / Chacko , Sara",oai:nb.bibsys.no:991007456444702202,4f3174c1ab4099940485467c2d4c5f3d,,Oslo,20100101,2010,Stenersen,nob,Popular Works / Health / Cooking / Food / helse / kosthold / oppskrifter / kokebøker / ernæring / helsekost / matlaging / mat,641.302,,Faglitteratur,digibok,2010
1130,URN:NBN:no-nb_digibok_2013061938119,Chili : glohete retter for alle ganer,"Doeser , Linda / Erichsen , Dorthe / Thomas , Karen",oai:nb.bibsys.no:990515759734702202,dbda29036549f1652cbebd5f83982885,8278221804,[Oslo],20050101,2005,Spektrum,nob / eng,kokebøker / matlaging / matoppskrifter,641.638,,Faglitteratur,digibok,2000
1131,URN:NBN:no-nb_digibok_2013091838121,Skogens spiskammer : veien til bær- og soppriket,"Falk , Lars / Erikson , Berit / Tanttu , Anna-Maija / Larsen , Ellen",oai:nb.bibsys.no:998222326504702202,0ae35247b47c7ed073c297e9c5906479,8252510558,[Stabekk],19820101,1982,Den Norske bokklubben,nob / swe,,589.2 / 641.5,,Faglitteratur,digibok,1980
1132,URN:NBN:no-nb_digibok_2020091607623,"Pyzy, cepelinai eller komle? : matmøte i Åkra","Tjeldflåt , Gerd Margrete / Skålnes , Inga",oai:nb.bibsys.no:991443437544702202,799cbf501ac6007b1777a1d5171b3188,,[Åkra],20140101,2014,Internasjonalt kvinneforum i Åkra,nno,kokebøker / internasjonale / matlaging / rogaland,641.592 / 641.5,,Faglitteratur,digibok,2010
1133,URN:NBN:no-nb_digibok_2010070603047,"Marinader og dressinger til salater og grønnsaker, fisk og kjøtt","Walfridson , Marguerite / Storsveen , Eva",oai:nb.bibsys.no:999809643694702202,e6fd775e078568ae44562c91272c98e6,8205251630,[Oslo],19980101,1998,Gyldendal fakta,nob / swe,dressinger / marinader,641.81,,Faglitteratur,digibok,1990
1134,URN:NBN:no-nb_digibok_2018092707032,Lefser fra hele landet,"Kaspersen , Ardis / Næsheim , Egil Torin",oai:nb.bibsys.no:990707371424702202,7a80847bb9036e42d9a106f479dadb79,8252931332,[Oslo],20060101,2006,Tun,nob,Lefser / Mattradisjoner / lefser / gomme / dravle / mattradisjoner / norge / kokebøker / oppskrifter / tradisjonsmat / takkebakst / matskikk / takkesteiking,641.815 / 641.815,,Faglitteratur,digibok,2000
1135,URN:NBN:no-nb_digibok_2011022203029,Yum yum med Noman,"Mubashir , Noman / Olden , Petter",oai:nb.bibsys.no:990803904554702202,2e864aae3b0ce66a1faf0d7357d17979,,[Oslo],20070101,2007,NRK,nob,kokebøker / matkultur / etnisk,641.592 / 641.5,,Faglitteratur,digibok,2000
1136,URN:NBN:no-nb_digibok_2014101508021,"Når det koker : en amatørs opplevelser som kjøkkenslave, à la carte-kokk, pastamaker og lærling hos en slakter i Toscana","Buford , Bill / Hansen , Morten",oai:nb.bibsys.no:990925966494702202,78753d2ecba5afe2376e343ae2ddcd8f,,,20090101,2009,Font,nob / eng,,641.5945,,Faglitteratur,digibok,2000
1137,URN:NBN:no-nb_digibok_2016072048015,"Vestlandet : Sogn og Fjordane, Hordaland, Rogaland","Wilson , Bengt",oai:nb.bibsys.no:990406278614702202,4706753cfae33cbc5db2392ba1d2feee,8202233615,,20040101,2004,Cappelen,nob,Mattradisjoner / matlaging / kokebøker / matoppskrifter / sørvestlandet / vestlandet,641.594833,,Faglitteratur,digibok,2000
1138,URN:NBN:no-nb_digibok_2015050548020,Fra oldemors kjøkken : mat og tradisjoner fra Østfold,"Ørka , Lillian / Mikkelsen , Astrid Kordahl",oai:nb.bibsys.no:990116259454702202,a70f7f37cdc71dae4415579010d00450,,,19980101,1998,Østfold bondekvinnelag,nob,History / Preservation / Foods / tradisjonsmat / mattradisjoner / østfold / slakting / hermetisering / mølje / pålegg / flatbrød / vafler / småkaker / formkaker / bløtkaker / bakerovner / gjærbakst / desserter / tjenestefolk / tresking / sending / oppbevaring / klesvask / juleforberedelser / jul / begravelser / mål / oppskrifter / kokebøker,641.594823,,Faglitteratur,digibok,1990
1139,URN:NBN:no-nb_digibok_2016021807528,Italiensk : en visuell kokebok : fremgangsmåten bilde for bilde,"Myhr , Eirik / Cooper , Mike / France , Christine",oai:nb.bibsys.no:991028715234702202,408b2d7961491344da04943e1100909b,,,20100101,2010,Spektrum,nob / eng,,641.5945,,Faglitteratur,digibok,2010
1140,URN:NBN:no-nb_digibok_2020011607544,"Villmarksmat fra skog og sjø : (kjøtt, fisk, fugl, sopp, urter & røtter, bær)","Brydling , Carina / Brydling , Ulrika / Pe , Helén / Høydalsnes , Ann",oai:nb.bibsys.no:991220741904702202,b45bd9580b9430883021f83800c4d874,,[Oslo],20120101,2012,Aschehoug,nob / swe,kokebøker / villmarksmat / friluftsliv,641.69 / 641.59485,,Faglitteratur,digibok,2010
1141,URN:NBN:no-nb_digibok_2018061907631,Haugesund husmorskoles kokebok,,oai:nb.bibsys.no:991344483324702202,16e8e99405c9eafd5ce2f6005567935f,,Haugesund,20130101,2013,Haugesunds avis forl.,nob,kokebøker / matlaging / husmorskole,641.512,,Faglitteratur,digibok,2010
